reservation_id,customer_id,reservation_time,party_size,seating_area,special_requests,status,duration,occasion,preferred_server,table_preference
9ea641c3-610a-4e99-b691-c4536ea78465,05524692-2b12-432a-9b04-0c67229eb92d,2025-06-29 20:00:18.816682,2,outdoor_patio,[],confirmed,90,regular_dining,Sarah Johnson,bar
4b7002dc-c28a-4df3-9915-8b8fb4a7db04,fc2543ab-bc53-4771-af8a-bd5c7a33773d,2025-07-07 18:15:18.816767,3,main_dining,[],pending,105,regular_dining,Jennifer Martinez,4-top
df1f1f36-8527-43e7-ad52-42a0c9332334,5b488d8b-a4e6-42fc-b207-7d26be51e345,2025-07-09 13:45:18.816854,2,bar,[],confirmed,90,business_meeting,Lisa Anderson,booth
14097ac8-1580-44fe-9a16-0496bea7f44f,2ef7b606-d9ad-4895-83c8-7416b0e6cec5,2025-06-18 11:30:18.816938,1,main_dining,[],cancelled,75,regular_dining,James Taylor,booth
e9600006-0547-42d1-aa45-5e7cdb15d5f9,2bc7c41a-dc96-4779-bcaf-16922a854fc7,2025-07-02 11:45:18.817021,7,private_room,[],confirmed,165,regular_dining,Jennifer Martinez,7-top
c7e9558d-ebeb-4c64-9c07-264d264c7541,08022576-9bd7-4450-a065-3cc1b4f060a0,2025-06-22 14:45:18.817108,2,outdoor_patio,[],pending,90,regular_dining,Lisa Anderson,booth
fabb16f8-384b-4052-a7b6-4dd84f3b3ed6,5105dea8-8dd2-47b5-ac5d-0cd90cd2cd2b,2025-06-22 18:15:18.817193,2,main_dining,[],cancelled,90,business_meeting,Sarah Johnson,booth
6d71f629-0f35-4a4d-b326-594ba713d4bd,48dafabd-2e3b-45b1-a44c-072e153d68a7,2025-06-19 14:00:18.817277,2,main_dining,[],pending,90,regular_dining,Lisa Anderson,booth
f89c462e-4c21-4a7d-8fa0-af1434b87be8,3d96c38a-cca7-4e2d-905c-b124dbe7dc19,2025-06-15 12:15:18.817363,4,outdoor_patio,[],no_show,120,regular_dining,John Smith,4-top
14b52e74-0510-4d8b-90e1-38c23ceb3044,9573404c-b81f-4af0-a433-a4da4df9accd,2025-06-27 16:30:18.817447,2,outdoor_patio,[],confirmed,90,business_meeting,John Smith,bar
3afeb2d9-7a1b-403e-91a0-720bc1effd64,ff24af14-e9f0-49e4-a37e-4ba11aaf14e0,2025-07-11 19:15:18.817534,2,main_dining,[],confirmed,90,special_celebration,John Smith,bar
9ff5cebb-8bcd-4cc1-902a-88d733a04199,dfe9afb5-3dbd-494f-a80e-0f132fb0e1e5,2025-07-11 14:00:18.817618,4,outdoor_patio,[],confirmed,120,regular_dining,Jennifer Martinez,4-top
f6c3ba62-ae93-49bb-98a9-aa547bd0587d,ef50c639-6678-43b1-bfbb-f0ba00ca10e6,2025-06-25 21:45:18.817701,4,main_dining,[],pending,120,regular_dining,Lisa Anderson,4-top
2b86906d-8945-47cd-a0cf-8be99e1d9f90,0ef834fd-5e2e-4df0-96bf-5863976a2358,2025-07-05 21:45:18.817783,2,main_dining,[],cancelled,90,anniversary,David Wilson,booth
2bc32666-36d3-4a43-b442-70c4398dffbb,ab8d949a-d877-4e75-bd3a-a0468d43609f,2025-06-27 11:15:18.817862,2,main_dining,[],cancelled,90,anniversary,David Wilson,bar
06df79fa-2551-4083-91e4-d98f3e0c75e0,9da70b1c-a8a7-4643-9803-add997805203,2025-06-15 13:30:18.817946,2,outdoor_patio,['birthday celebration'],no_show,90,regular_dining,James Taylor,bar
fac97e9f-f47c-46f4-b564-6a970cb4dbcf,d315b8b8-7adc-40c7-ad3f-39605514d945,2025-06-23 21:15:18.818030,5,main_dining,[],confirmed,135,regular_dining,Jennifer Martinez,6-top
8f4c79cd-6d97-423a-8eb8-70b6001a2f89,bbae176f-b743-4ecf-b9e2-2b6d4e72336f,2025-06-22 15:45:18.818113,3,main_dining,[],cancelled,105,regular_dining,John Smith,4-top
8453e8c0-66d5-46a7-9680-b5dfe3290920,2253a5fb-4296-446d-bf5e-ac0d51e2bb4a,2025-06-15 21:45:18.818196,3,outdoor_patio,[],pending,105,regular_dining,Michael Brown,4-top
31fa4197-414d-4944-9ea0-c1db49435de4,c3407544-2770-43e2-abd7-a44b4da70136,2025-06-26 20:45:18.818280,4,outdoor_patio,[],cancelled,120,regular_dining,James Taylor,4-top
f433ba90-4406-4ca2-a6f6-210aff6d55d9,70d89f79-92b8-437f-bcee-001eee0b470c,2025-06-26 21:00:18.818367,4,main_dining,[],confirmed,120,anniversary,Lisa Anderson,4-top
554167ae-4686-4b48-877c-657f9ded82b9,3d21161a-fe51-415f-a6b1-b3b63c917d31,2025-06-25 17:15:18.818453,7,private_room,[],confirmed,165,regular_dining,Emily Davis,7-top
20fe6896-861b-4786-96c9-c2c520855937,ff4c96c0-9c05-41d5-a797-10d462353f9c,2025-07-01 16:15:18.818540,4,outdoor_patio,[],confirmed,120,business_meeting,Sarah Johnson,4-top
8503a353-ca96-4acd-8337-63e4c596fced,58cf97a3-2c68-4a84-9132-7cef7854fdcf,2025-06-20 13:15:18.818627,4,main_dining,[],confirmed,120,regular_dining,Emily Davis,booth
b834db4d-2b2c-4ae8-9caa-68541e19c3fc,2a9bc86a-201b-4e9c-b4e7-1494eac49619,2025-06-18 19:30:18.818714,3,outdoor_patio,[],confirmed,105,anniversary,Emily Davis,4-top
a8a84da1-e0d9-4972-af9d-625949c3cd36,7047a261-8cc3-4cb5-a63b-31fd4fe62706,2025-06-30 17:45:18.818799,1,bar,[],cancelled,75,regular_dining,David Wilson,2-top
9b634057-1302-488e-b0ae-a2e26968417d,07adb455-9f07-44a3-b5b0-088cc9a85dd0,2025-06-21 16:45:18.818887,2,outdoor_patio,[],pending,90,regular_dining,Sarah Johnson,booth
37ede0af-d050-4ef8-b367-f04775d87920,769a6c48-c967-4966-8fa2-f227032ce994,2025-07-09 14:30:18.818971,2,bar,[],confirmed,90,regular_dining,James Taylor,2-top
e2f62129-7956-4876-861f-abce747403bd,ff3d9ba0-bbc8-446b-b57c-d25627c65114,2025-06-25 15:15:18.819058,3,outdoor_patio,"['wheelchair accessible', 'birthday celebration']",confirmed,105,regular_dining,James Taylor,4-top
24eba3d2-d1ba-4d57-b4af-4c9e4be1c5a8,54432f86-8d5a-4c85-862a-2be8af5ce9c8,2025-06-16 12:00:18.819149,1,outdoor_patio,[],cancelled,75,regular_dining,John Smith,2-top
71a96b9c-2f99-4a2b-8ff3-ffa305f1af44,9e4a7a54-a5fd-48aa-92aa-03b3caabd406,2025-06-15 16:00:18.819234,3,outdoor_patio,"['special dietary requirements', 'quiet table']",no_show,105,anniversary,Michael Brown,4-top
55eb4eb7-3c89-4e4d-85e9-9ddee1c3d0f7,0d023154-7dfa-4228-9de5-a4f7f706c64c,2025-06-23 21:15:18.819321,3,main_dining,[],confirmed,105,regular_dining,Lisa Anderson,4-top
c955a836-60d5-4990-b77e-c191bc2dc899,efead92d-c491-4a5b-8525-c3128ba7979f,2025-06-28 21:15:18.819405,2,main_dining,['high chair'],cancelled,90,regular_dining,Jennifer Martinez,booth
11a960b8-3cf6-4994-8952-2aeb1fa21c28,f579d3a7-86cd-4641-948f-661acf5452ff,2025-06-17 12:00:18.819497,4,outdoor_patio,['booth'],cancelled,120,regular_dining,Michael Brown,booth
b3032fe6-bb54-4afa-9d01-4c8d61a94875,d5752ef1-ac42-4526-8acc-d775f1d7113c,2025-06-25 16:30:18.819586,2,bar,[],pending,90,anniversary,Michael Brown,booth
813739f4-21bc-497a-88bf-ede5bb577eba,38dae75b-0121-4bbb-8edc-144502293d71,2025-06-17 13:30:18.819672,3,outdoor_patio,"['quiet table', 'wheelchair accessible', 'booth']",confirmed,105,regular_dining,James Taylor,booth
2aec5d73-1843-4bd8-8ba4-e57ac7854a7d,b2574102-afea-4ea0-a436-a795e9a52aa9,2025-07-08 17:30:18.819765,4,main_dining,[],pending,120,regular_dining,Sarah Johnson,4-top
1b678635-7602-426e-829a-7d062ee03bc1,b9353ac5-4b6d-4d99-b673-5b9d07d162d4,2025-07-12 18:45:18.819853,4,main_dining,[],cancelled,120,business_meeting,Emily Davis,booth
2e643c41-1331-49c5-8537-2abaf1741cd1,16343687-7075-4fc6-a7dd-a6bc032e3a96,2025-06-29 20:15:18.819983,4,outdoor_patio,['anniversary celebration'],cancelled,120,business_meeting,James Taylor,4-top
d0c4831f-484f-4649-83f6-90babcd79e1b,262d089b-d18b-4e82-a63d-48370c32e337,2025-06-27 15:15:18.820111,3,outdoor_patio,[],confirmed,105,regular_dining,Emily Davis,booth
af21305b-8d24-4e7d-afdb-ec93df815da5,3d2afb0b-83be-4b4f-81a2-c357f841ea5f,2025-06-16 12:00:18.820250,2,bar,"['quiet table', 'wheelchair accessible']",pending,90,regular_dining,Michael Brown,booth
67deee0e-c6d3-4de3-8c26-7f00b77d9c08,b76f978d-f5d3-41dd-8adf-935a41a8c071,2025-07-06 16:30:18.820381,2,bar,"['booth', 'quiet table', 'anniversary celebration']",pending,90,business_meeting,Sarah Johnson,bar
02b8a410-db5d-42cf-b1d5-9e3cd0253d70,1d0fde55-0082-454a-9de6-a7fc597cd38a,2025-06-15 11:30:18.820476,3,main_dining,[],completed,105,regular_dining,Emily Davis,4-top
4a694ae5-3bf3-4522-b20b-87b66d7f3964,4d51fe3f-1094-446d-a76d-1649a1dab289,2025-07-02 13:30:18.820565,3,main_dining,['booth'],pending,105,birthday,Emily Davis,4-top
85cde340-fd31-4ecd-a8cb-60416b08c495,2e4d8964-460f-410d-819f-f37f8c25cc1d,2025-07-06 14:00:18.820656,4,outdoor_patio,[],pending,120,anniversary,John Smith,booth
18b5433a-f17d-4a0d-bae7-1ce2e5b287b6,79958527-0d36-4687-bcf5-f88645362e14,2025-06-30 11:30:18.820743,2,outdoor_patio,[],confirmed,90,birthday,Michael Brown,2-top
1585b336-2e9b-4dec-8d19-fad4864d2a28,dab0d3e6-5872-4861-b882-65ea5e5d5c5a,2025-07-04 11:45:18.820827,2,outdoor_patio,[],cancelled,90,business_meeting,Emily Davis,bar
c4057905-8334-459d-adae-31d203adb9a4,30981f0b-c9ed-4b0f-b181-c1ca5773c6e2,2025-06-30 19:45:18.820950,4,main_dining,"['special dietary requirements', 'window seat']",confirmed,120,regular_dining,Michael Brown,booth
7fa993e5-857e-4295-a180-179b3b91a46b,d6143a4f-7157-46fa-a801-cdfa08789717,2025-07-15 21:15:18.821060,4,outdoor_patio,[],confirmed,120,birthday,Emily Davis,4-top
153ec849-b9e4-4c86-a0f2-ac7e22bb243c,9403de67-621d-4438-905d-8305ba2d9359,2025-07-05 19:30:18.821149,2,main_dining,[],confirmed,90,regular_dining,David Wilson,2-top
7c261ed5-9c42-441c-ae08-baadfb1b6569,5984509e-c12d-47cf-98b1-e605308b401a,2025-07-02 21:15:18.821292,4,main_dining,[],cancelled,120,anniversary,James Taylor,booth
239ac1c5-369b-4661-94a0-50b542f7d7cc,07607446-5762-4e7e-a64e-7b25330b004c,2025-06-30 17:45:18.821751,2,main_dining,[],cancelled,90,regular_dining,Sarah Johnson,2-top
20a81c08-75e2-4023-9423-3bab7ac8dc4c,8effe1ea-10d3-4617-a971-b968fcb676ae,2025-07-04 14:45:18.821898,2,outdoor_patio,[],cancelled,90,regular_dining,Sarah Johnson,2-top
b3670938-a3d8-42f7-8245-2dceef73cc72,fb0d1ad0-c730-46ff-b1e8-7f5e813b52d1,2025-06-22 15:15:18.821995,4,main_dining,[],cancelled,120,regular_dining,Lisa Anderson,booth
8d4c0991-dc87-46f9-a253-3271f659b493,ea22c0fc-10b3-4022-a092-df12f18b991b,2025-06-19 21:45:18.822089,2,main_dining,[],pending,90,regular_dining,Lisa Anderson,booth
326f7789-7c22-4e19-bbb8-8264cce1a9e0,6dbca521-5d5e-44ca-b1a7-5d0dedc3e017,2025-06-23 20:00:18.822178,2,bar,"['window seat', 'special dietary requirements', 'birthday celebration']",pending,90,regular_dining,Michael Brown,bar
715ac2fd-7227-4cab-afda-17d2cf676a73,d967d87f-e6e1-4c27-b353-344cbe0887ce,2025-07-04 21:30:18.822271,4,outdoor_patio,[],cancelled,120,anniversary,John Smith,booth
a46eebca-8932-4bdb-943e-b65f9f1ab4ce,e508ada0-8b7d-4fa3-816d-61dec2f1ccb1,2025-06-27 14:30:18.822386,3,outdoor_patio,"['quiet table', 'window seat', 'special dietary requirements']",confirmed,105,regular_dining,James Taylor,booth
0f73cc15-8f05-425b-bb97-17620dc4fc76,5c373229-d752-41bc-91a2-bcf2806ddb68,2025-07-14 13:45:18.822513,2,bar,[],pending,90,anniversary,Sarah Johnson,booth
27c771ab-7a2b-4e85-8cd2-9fa6bc65919f,74d56d32-085a-4754-9e25-8116c2e55d24,2025-07-11 20:30:18.822613,2,outdoor_patio,"['special dietary requirements', 'window seat', 'anniversary celebration']",confirmed,90,anniversary,Emily Davis,bar
9f501fd1-2389-4d80-943b-37d9236b1893,09f3a879-58c0-40da-ba6b-d6ebcb4bc657,2025-06-30 17:45:18.822717,4,main_dining,[],cancelled,120,anniversary,Sarah Johnson,4-top
c1c3788f-750d-4887-9de9-5624e5fe5e01,d4d4c57a-eef4-434c-ba67-f981a79ed592,2025-06-15 11:30:18.822814,2,outdoor_patio,[],cancelled,90,regular_dining,John Smith,2-top
34c31f3d-46df-4021-b8b9-2354fada8f08,8f400a94-9f7e-45c4-ad2d-fc47ef115517,2025-06-27 16:15:18.822904,1,main_dining,"['window seat', 'high chair']",pending,75,regular_dining,Jennifer Martinez,2-top
95423e3b-0445-4bc9-918c-af64d91f57ab,fa2a506b-37c1-447d-a2a7-65e139cab51d,2025-07-09 15:45:18.823000,5,main_dining,[],cancelled,135,regular_dining,Michael Brown,6-top
3ffe9480-2799-444c-aca7-d295e7bae584,ab0f8cf7-16bf-4493-b591-934ff37d00b2,2025-06-25 15:15:18.823088,2,outdoor_patio,"['window seat', 'special dietary requirements', 'allergy considerations']",cancelled,90,regular_dining,Michael Brown,2-top
9671cd25-2222-4f20-9d79-9d32c2cb0177,1d976d27-d78a-4e41-ba0b-1aef75915310,2025-07-06 18:45:18.823179,4,outdoor_patio,[],cancelled,120,special_celebration,Sarah Johnson,booth
c84df966-b09a-4903-adad-c23563166147,207f78dd-37ce-4d04-bb90-9ab4a5a07189,2025-07-09 19:15:18.823271,6,main_dining,[],confirmed,150,special_celebration,Sarah Johnson,6-top
f81210ae-4e11-4dc8-aae8-7742f65a28f5,54432f86-8d5a-4c85-862a-2be8af5ce9c8,2025-06-25 18:00:18.823360,1,main_dining,[],cancelled,75,regular_dining,James Taylor,2-top
09cb687d-e3b6-4141-8db5-beba3a27615f,74e06fd2-984d-4426-8222-c7f48013dff6,2025-07-05 11:15:18.823452,2,main_dining,[],confirmed,90,special_celebration,Lisa Anderson,booth
8f379248-db27-4136-88b6-5f679ab27d97,2d1d9a0f-f705-4918-9216-70faf280e741,2025-06-17 15:45:18.823540,3,main_dining,[],pending,105,birthday,Emily Davis,booth
62f2d147-ff5e-4740-8edb-8bcd40751733,b395a69a-21ec-47e0-823f-c6516e794ebf,2025-06-27 16:45:18.823630,2,bar,[],cancelled,90,regular_dining,Emily Davis,bar
0d336d63-78c6-4422-bb21-0692f021ba88,288d1177-6458-414c-afe8-4b5af87ef866,2025-07-04 18:30:18.823716,2,outdoor_patio,[],cancelled,90,regular_dining,Jennifer Martinez,2-top
1d78e6cb-1609-40e8-a530-7778db2c7058,6ee0f532-1387-46fd-ab5e-30506e362c12,2025-06-25 16:15:18.823805,2,outdoor_patio,[],cancelled,90,special_celebration,James Taylor,booth
7ee14a9d-9a13-45bc-a82e-ba1b2af3e771,030b1956-7bdd-4e91-bfb0-ea33748fb797,2025-06-25 15:00:18.823891,3,outdoor_patio,"['quiet table', 'anniversary celebration', 'wheelchair accessible']",pending,105,regular_dining,Jennifer Martinez,booth
ad18c15d-8477-47b8-894d-921abaa7cf9f,40f84410-31bf-4499-8da1-c553eaf474e7,2025-07-07 18:15:18.823985,4,main_dining,[],cancelled,120,regular_dining,Jennifer Martinez,4-top
7262adc4-87fd-47a4-9554-47d5e0382c3f,d8314d03-2558-4e20-ace7-118a348b63e7,2025-06-15 13:15:18.824073,3,outdoor_patio,[],cancelled,105,regular_dining,Sarah Johnson,booth
d8a254d3-301f-4a00-985f-d2acea6c8b61,2bea646e-07cd-4461-a190-c7451ea00c2e,2025-07-01 16:00:18.824162,2,main_dining,[],confirmed,90,special_celebration,Lisa Anderson,booth
917ed196-9e02-4d42-b110-ed3515786bc6,465d16a2-d308-4744-aebd-a3d80d0b271d,2025-07-08 19:45:18.824247,4,main_dining,[],cancelled,120,regular_dining,Jennifer Martinez,4-top
1594369b-50bd-4af3-b38c-e1b09892b806,ebaf2840-7030-47a0-b492-1b18c811a0e5,2025-07-14 19:45:18.824333,4,main_dining,[],pending,120,regular_dining,David Wilson,booth
7891c692-7a34-4f23-bf04-2f9545c47c0f,ed677e88-2f24-4dc5-adc3-309c4de65065,2025-07-07 16:15:18.824476,4,outdoor_patio,"['window seat', 'quiet table']",confirmed,120,special_celebration,James Taylor,booth
b0ee94c4-67eb-496a-9578-b0747ff52670,b19d94d9-6c1d-403f-a133-ebd0d3e2235b,2025-07-10 11:30:18.824594,4,outdoor_patio,['birthday celebration'],cancelled,120,business_meeting,James Taylor,booth
afaaf158-16a5-4f96-b765-3fc829360170,e7cae86b-99dc-4b43-b394-f72503db7095,2025-07-06 12:00:18.824699,3,outdoor_patio,[],pending,105,regular_dining,Emily Davis,booth
94c27485-d8a4-4a0d-923e-3033dc0516b7,76a53b68-f6de-4e6d-8748-e7bf9070bf48,2025-06-23 15:15:18.824797,4,main_dining,[],cancelled,120,special_celebration,Sarah Johnson,booth
f672f60f-aea1-46b5-a16f-553f53f35f09,e51c0250-e8b1-4fe1-9549-be8d5a9064a3,2025-07-13 12:30:18.824892,3,main_dining,[],cancelled,105,business_meeting,James Taylor,booth
2beaf8a1-ce2f-4c6c-9af5-4aabf952a3d3,25c7225d-999b-4ac0-9ae5-52854ecacb14,2025-07-14 18:00:18.824983,5,main_dining,"['high chair', 'wheelchair accessible']",confirmed,135,special_celebration,John Smith,6-top
a4c98305-1625-40f8-ad6b-b81e23da5887,ff96b0bd-d414-4c19-af53-dba1ed4b9982,2025-07-12 14:30:18.825079,3,main_dining,"['window seat', 'special dietary requirements', 'quiet table']",confirmed,105,regular_dining,Emily Davis,booth
34efc134-0059-4f30-b286-538ef92c8105,18492e2e-4100-4469-84c9-2533e024d3cd,2025-07-05 18:45:18.825172,2,outdoor_patio,['window seat'],pending,90,anniversary,Lisa Anderson,2-top
ad45a7b0-582a-4388-afe2-f732f8b9156c,e2d8fa38-ee53-41fd-b429-f47d909d2cdb,2025-07-11 20:30:18.825263,4,outdoor_patio,[],confirmed,120,regular_dining,James Taylor,booth
b14a122a-a2c4-4d4f-b162-9c7ecbca02a2,54068006-b8e2-466b-af4d-8a4661928a7a,2025-06-22 13:30:18.825352,3,outdoor_patio,[],pending,105,anniversary,Lisa Anderson,4-top
7fd95acf-2129-40b9-8cbd-c8b6430b3fcc,962cb146-ece3-4d7a-8d92-1f0f0d4b7a3f,2025-06-29 12:15:18.825438,1,outdoor_patio,[],cancelled,75,special_celebration,David Wilson,2-top
eefad5c8-b17f-4094-99f9-7d22c39649f3,0625aded-daa4-4fc8-aa02-ba1983810cb7,2025-07-13 21:45:18.825527,5,main_dining,['birthday celebration'],confirmed,135,birthday,Emily Davis,6-top
f2862a19-3482-4703-a319-20942ed070c1,4874c014-3f8e-4a34-ba92-61dbaf49f1da,2025-06-28 11:15:18.825616,2,outdoor_patio,[],cancelled,90,regular_dining,David Wilson,booth
c360b2a1-7fc1-4fc2-bc6b-e3c9af5f9fc8,a0720dd1-94c7-4e68-9c3a-fb0dcfe49691,2025-07-10 15:45:18.825702,4,outdoor_patio,[],pending,120,anniversary,John Smith,booth
44f0b4b3-4658-49ee-b82b-46afb3641616,c6e8ffb0-6776-4792-9f7d-5d9f2b0f94e3,2025-06-22 11:00:18.825790,2,outdoor_patio,[],pending,90,regular_dining,Emily Davis,bar
e58ff259-007a-40e1-9a51-202e66bba733,ab1aa217-4897-427b-83e5-84b6ff8985f7,2025-07-05 14:30:18.825874,1,bar,[],confirmed,75,birthday,John Smith,2-top
81b29c24-0d26-41a7-82ba-f752e38e57b4,c5c86a59-c7e5-4901-829a-dd280fc0fa9b,2025-06-24 11:45:18.825960,4,main_dining,[],cancelled,120,business_meeting,Jennifer Martinez,booth
c53c978e-9b18-47f2-9ef6-b358b54d5a80,9263d61f-0387-467c-979e-748055ed40cd,2025-06-29 17:15:18.826046,7,private_room,"['booth', 'window seat']",pending,165,anniversary,David Wilson,7-top
3908209d-6a60-4ebb-8bdc-0ec2c168579f,eefc0740-8f27-4121-bf81-2dc1a1224a64,2025-06-19 14:00:18.826139,3,outdoor_patio,[],confirmed,105,regular_dining,Jennifer Martinez,4-top
4ac63ec5-11fb-4373-b13a-489f92da23e4,35bee30e-1820-4ca7-ac58-01c0b849bb37,2025-06-22 19:15:18.826224,1,bar,[],confirmed,75,regular_dining,Emily Davis,booth
20c20b3e-d303-4f32-b5b9-1907074ee3a3,357899a1-2c28-4f60-946e-1036cec35988,2025-06-28 11:15:18.826307,3,main_dining,"['high chair', 'window seat']",pending,105,special_celebration,Michael Brown,booth
55171d1a-f6f6-4aca-be3c-6b7c41c77f75,3d9b29e8-d810-438e-a028-a4aad63274ea,2025-07-06 11:00:18.826401,2,bar,['window seat'],confirmed,90,regular_dining,Sarah Johnson,bar
caa193d5-d022-463c-bcf4-869074099ec3,f88eef86-5b0b-4977-8310-f17042f31483,2025-06-26 20:45:18.826489,1,main_dining,[],cancelled,75,business_meeting,Jennifer Martinez,booth
00913c68-5d4f-4bee-8ac5-89fcf7513f0f,a9fdc9bd-007d-4201-b105-1547b01d7a2e,2025-07-03 11:45:18.826572,2,outdoor_patio,[],pending,90,regular_dining,Sarah Johnson,bar
1eb2f9f3-e04a-46db-bb58-67a0d9c6bcd2,3b5f4eed-1aef-414e-968e-baf3ad19a995,2025-07-06 12:00:18.826658,4,main_dining,[],cancelled,120,anniversary,Emily Davis,4-top
6aa9b914-156e-4a89-8a1d-4eed4163f5e5,ab0f8cf7-16bf-4493-b591-934ff37d00b2,2025-06-20 19:45:18.826743,4,main_dining,[],confirmed,120,regular_dining,David Wilson,booth
c25f141c-d967-44c2-b6c7-5db35ea6e19b,4f77c50d-07a7-4a4e-acbc-919c3d2d7e0e,2025-07-06 19:30:18.826831,4,main_dining,[],confirmed,120,regular_dining,Lisa Anderson,booth
d52b3b7f-55fa-425a-9a04-b859f111a778,357899a1-2c28-4f60-946e-1036cec35988,2025-07-05 11:00:18.826919,2,outdoor_patio,[],cancelled,90,anniversary,James Taylor,2-top
e4d52a2e-dd4a-40c4-9ba3-7290e0f025bc,05a9d421-7842-45f6-a456-8ae28524c734,2025-07-15 13:00:18.827000,1,outdoor_patio,[],confirmed,75,special_celebration,Emily Davis,2-top
0a427339-8254-41bf-90ab-6f2e51b5510b,79958527-0d36-4687-bcf5-f88645362e14,2025-06-23 19:30:18.827084,2,outdoor_patio,[],confirmed,90,regular_dining,John Smith,2-top
ff212b91-3799-41cd-9d18-abc2233c75fa,e578ae26-937c-409e-ae86-51b5249a8bd2,2025-07-14 21:15:18.827166,2,main_dining,[],confirmed,90,regular_dining,James Taylor,booth
fcbce437-2c71-4b62-9615-2e4819020272,8259416a-b479-4d5f-ae10-3d00f27dbccf,2025-06-30 12:30:18.827247,4,outdoor_patio,[],pending,120,regular_dining,Jennifer Martinez,booth
95c07c2c-c4b9-43f0-8ab8-2b5c1a18bc78,bf0b43db-7f19-4844-8480-7784d4ef0dbc,2025-06-19 12:45:18.827331,2,main_dining,"['anniversary celebration', 'booth']",confirmed,90,birthday,David Wilson,bar
821fd05a-39f3-4ea3-8268-171c47a0bba9,00077a67-6005-41e1-b3ae-d8d71a9ea3b9,2025-07-14 12:15:18.827417,4,outdoor_patio,"['allergy considerations', 'quiet table']",cancelled,120,regular_dining,Jennifer Martinez,4-top
6b9a309e-8c49-4416-aa45-6bcb0ed9b871,d6143a4f-7157-46fa-a801-cdfa08789717,2025-07-02 13:45:18.827505,4,main_dining,[],cancelled,120,regular_dining,James Taylor,booth
4220face-ca4b-4cc7-8025-32c47c0ce489,1642ba14-cc2a-48a9-8697-0428789401a1,2025-07-14 18:15:18.827588,4,outdoor_patio,[],confirmed,120,regular_dining,David Wilson,4-top
05293395-d5e6-4429-a481-b223e954b0b2,6a2d8d48-e1d0-4b79-8728-2e89e86f2824,2025-06-15 16:00:18.827672,4,main_dining,[],completed,120,regular_dining,Lisa Anderson,booth
5f85c629-9fa9-4081-bab0-4888db497458,c388d0a1-5487-4d2f-855d-6205fc13ccf3,2025-06-22 13:30:18.827754,4,outdoor_patio,[],confirmed,120,regular_dining,David Wilson,booth
e5eb8114-ac59-437e-9954-03f6969125fa,1d7d589f-c02c-4c96-9e68-e45e7cf256e7,2025-07-14 21:15:18.827840,2,outdoor_patio,"['booth', 'window seat']",cancelled,90,special_celebration,Lisa Anderson,booth
b473305e-048f-4505-ac33-398046358536,b51d9113-2495-43cc-9170-4806414bc86d,2025-06-29 17:00:18.827929,4,main_dining,['birthday celebration'],pending,120,regular_dining,David Wilson,4-top
6df15c7c-1645-4133-a617-88ac13ace50d,0a07a4c5-b0b3-4fa3-8cfd-72cc41bd2b89,2025-07-15 12:45:18.828019,2,bar,"['window seat', 'high chair']",confirmed,90,regular_dining,Emily Davis,2-top
57fa493a-375f-4ed2-a03c-4c123c48b341,dffe30c1-5bb7-4ab2-b976-0b43bb3e91a7,2025-07-11 14:00:18.828110,4,main_dining,[],confirmed,120,regular_dining,John Smith,4-top
d8c6ef34-0ed7-4315-a569-d7399173cee1,d3afe5c7-5830-4558-a591-02c27aeebd54,2025-07-01 19:15:18.828193,2,outdoor_patio,[],confirmed,90,regular_dining,Sarah Johnson,booth
e0f76896-bb49-45e1-946b-cfebfff3799b,b3f7c4c7-7559-4e0c-bc7b-d1e733ccebc5,2025-06-21 17:45:18.828280,1,main_dining,[],confirmed,75,birthday,David Wilson,bar
ddb21f54-8267-4b01-9145-86b1a98ec631,027f4cc3-53a0-4f18-9a4f-77f4a4354240,2025-07-11 14:15:18.828364,4,main_dining,[],cancelled,120,anniversary,John Smith,4-top
b4af63b5-f53b-4442-a121-14a7420adee5,2e44683c-2704-418e-9a5f-9fe404d09212,2025-06-17 20:45:18.828449,2,outdoor_patio,['quiet table'],confirmed,90,regular_dining,James Taylor,booth
666496b4-5e0c-4ea1-85c2-a11534718a22,209a11bc-d758-41d9-b1e5-3fea918c2830,2025-06-16 11:30:18.828542,2,bar,[],pending,90,regular_dining,Michael Brown,2-top
20a72bc3-dbd5-4739-ae56-23da698ec0d0,06b91008-d58c-4f8d-8091-e31e2b2b52bd,2025-07-03 14:45:18.828694,3,main_dining,[],cancelled,105,anniversary,Michael Brown,booth
3ac94ff9-de33-49fc-8b02-75fe38bf7c10,e02bb1ba-f88b-4196-949f-41faa490e09a,2025-06-26 14:00:18.828829,2,main_dining,"['window seat', 'anniversary celebration']",confirmed,90,regular_dining,Jennifer Martinez,bar
bcfd0df7-00aa-47f1-aa3e-e01a1f19c5ed,4076108f-abde-45c3-8a5b-3b1cf5733008,2025-06-16 20:15:18.828962,1,bar,[],pending,75,regular_dining,Lisa Anderson,bar
9a2a6504-c9a0-43d6-a195-a616d4939264,9e4a7a54-a5fd-48aa-92aa-03b3caabd406,2025-06-28 18:00:18.829065,2,bar,[],cancelled,90,regular_dining,Emily Davis,booth
d466f0d4-aa29-49db-8acb-a46febb8e71a,f6126b6c-bdd5-4ea8-8484-0cdf24e0dda6,2025-07-11 19:00:18.829163,2,main_dining,[],cancelled,90,regular_dining,Michael Brown,bar
