item_id,name,category,description,ingredients,nutritional_info,pricing,preparation,allergen_info,dietary_info,seasonal_availability,popularity_metrics,cost_analysis,wine_pairings,modification_options
ITEM_6313,Fried Chicken Traditional Mediterranean Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Spicy', 'preparation_time': 10}","A braised dish featuring premium cuts, with spicy flavors and crispy textures.","{'main_ingredients': ['beef tenderloin'], 'vegetables': ['asparagus', 'kale', 'spinach', 'carrots'], 'herbs_and_spices': ['cumin', 'paprika', 'coriander', 'basil', 'rosemary'], 'sauces_and_condiments': ['hot sauce', 'soy sauce'], 'garnishes': ['toasted nuts']}","{'calories': 521, 'protein': 40, 'carbohydrates': 54, 'fat': 6, 'fiber': 3, 'sugar': 6, 'sodium': 494, 'allergens': ['nuts']}","{'base_price': 34.85, 'happy_hour_price': 27.88, 'weekend_price': 38.33, 'special_occasion_price': 41.82, 'portion_sizes': {'small': 24.39, 'regular': 34.84701611000287, 'large': 45.3}}","{'prep_time': 11, 'cook_time': 29, 'total_time': 45, 'difficulty_level': 'Medium', 'cooking_methods': ['frying', 'grilling', 'braising'], 'equipment_needed': ['food processor', 'mixer']}","{'contains': ['eggs'], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': ['kosher'], 'modifications_available': ['can be made dairy-free', 'can be made vegetarian'], 'nutritional_highlights': ['high protein', 'rich in vitamins']}","{'available_seasons': ['winter', 'spring', 'summer', 'fall'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['asparagus']}","{'order_frequency': 0.29763543098657314, 'customer_rating': 3.709242065973166, 'review_count': 295, 'trending_score': 0.7841371620866241, 'repeat_order_rate': 0.5009012631091313, 'social_media_mentions': 508}","{'ingredient_cost': 15.478553043087121, 'labor_cost': 5.0739439887895905, 'overhead_cost': 2.9355216832511446, 'total_cost': 37.251499126002, 'profit_margin': 0.2621857400965568, 'cost_trends': {'ingredient_cost_trend': -0.05840800694212096, 'labor_cost_trend': -0.0178371701457722, 'overhead_cost_trend': -0.038015100219578137}}","{'recommended_wines': ['Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'enhances the umami notes'], 'alternative_beverages': ['craft beer']}","{'available_modifications': [], 'substitution_options': [], 'customization_notes': ['can be made milder']}"
ITEM_2477,Steamed Lamb Contemporary French Style,"{'main_category': 'Sides', 'sub_category': 'Vegan', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 32}","A slow-cooked dish featuring artisanal ingredients, with rich flavors and creamy textures.","{'main_ingredients': ['tofu'], 'vegetables': ['asparagus', 'kale', 'spinach'], 'herbs_and_spices': ['paprika', 'cumin'], 'sauces_and_condiments': ['soy sauce', 'hot sauce', 'balsamic vinegar'], 'garnishes': ['seeds', 'microgreens']}","{'calories': 573, 'protein': 39, 'carbohydrates': 45, 'fat': 30, 'fiber': 14, 'sugar': 0, 'sodium': 432, 'allergens': ['wheat']}","{'base_price': 37.52, 'happy_hour_price': 30.02, 'weekend_price': 41.27, 'special_occasion_price': 45.03, 'portion_sizes': {'small': 26.27, 'regular': 37.522712272071296, 'large': 48.78}}","{'prep_time': 12, 'cook_time': 22, 'total_time': 18, 'difficulty_level': 'Easy', 'cooking_methods': ['grilling', 'baking'], 'equipment_needed': ['stovetop', 'food processor', 'blender']}","{'contains': ['nuts'], 'may_contain': ['wheat'], 'preparation_notes': ['prepared in shared kitchen', 'separate preparation area available']}","{'suitable_for': ['vegan', 'gluten-free', 'vegetarian'], 'modifications_available': ['can be made dairy-free', 'can be made vegan', 'can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'fall', 'winter'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': ['morel mushrooms']}","{'order_frequency': 0.5700869384313766, 'customer_rating': 3.6204850187689166, 'review_count': 598, 'trending_score': 0.854795640042803, 'repeat_order_rate': 0.33494337042205424, 'social_media_mentions': 532}","{'ingredient_cost': 19.355321820304518, 'labor_cost': 5.959990270785854, 'overhead_cost': 3.5061985000508384, 'total_cost': 19.219703503142302, 'profit_margin': 0.23716205725809125, 'cost_trends': {'ingredient_cost_trend': -0.09905040321792963, 'labor_cost_trend': -0.004727111602490966, 'overhead_cost_trend': -0.01926995541698109}}","{'recommended_wines': ['Sauvignon Blanc', 'Cabernet Sauvignon', 'Merlot'], 'pairing_notes': ['complements the rich flavors', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce', 'no sauce', 'no onions'], 'substitution_options': ['vegetable substitution'], 'customization_notes': []}"
ITEM_3097,Braised Shrimp Modern Italian Style,"{'main_category': 'Main Courses', 'sub_category': 'Vegetarian', 'course_type': 'Dessert', 'spice_level': 'Medium', 'preparation_time': 33}","A grilled dish featuring premium cuts, with aromatic flavors and crispy textures.","{'main_ingredients': ['beef tenderloin', 'mushrooms'], 'vegetables': ['carrots', 'kale', 'bell peppers'], 'herbs_and_spices': ['thyme', 'rosemary'], 'sauces_and_condiments': ['soy sauce', 'balsamic vinegar', 'hot sauce'], 'garnishes': ['seeds']}","{'calories': 498, 'protein': 22, 'carbohydrates': 48, 'fat': 27, 'fiber': 6, 'sugar': 7, 'sodium': 592, 'allergens': ['eggs', 'nuts', 'shellfish']}","{'base_price': 37.45, 'happy_hour_price': 29.96, 'weekend_price': 41.2, 'special_occasion_price': 44.94, 'portion_sizes': {'small': 26.22, 'regular': 37.45189961499436, 'large': 48.69}}","{'prep_time': 20, 'cook_time': 44, 'total_time': 52, 'difficulty_level': 'Medium', 'cooking_methods': ['steaming'], 'equipment_needed': ['grill', 'stovetop']}","{'contains': ['nuts', 'eggs'], 'may_contain': [], 'preparation_notes': []}","{'suitable_for': ['halal'], 'modifications_available': ['can be made dairy-free'], 'nutritional_highlights': ['rich in vitamins']}","{'available_seasons': ['spring'], 'peak_season': 'fall', 'limited_time': False, 'seasonal_ingredients': ['asparagus']}","{'order_frequency': 0.21025956259109102, 'customer_rating': 4.1440385197608895, 'review_count': 695, 'trending_score': 0.10784027493802795, 'repeat_order_rate': 0.4934120780608756, 'social_media_mentions': 890}","{'ingredient_cost': 22.567339206106695, 'labor_cost': 9.900629699791875, 'overhead_cost': 2.632445955997323, 'total_cost': 37.880338219422036, 'profit_margin': 0.387409598105466, 'cost_trends': {'ingredient_cost_trend': -0.08934804325240545, 'labor_cost_trend': 0.014939175466266427, 'overhead_cost_trend': 0.030319325076970827}}","{'recommended_wines': ['Syrah'], 'pairing_notes': ['balances the spice', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': [], 'substitution_options': ['sauce substitution'], 'customization_notes': []}"
ITEM_8014,Steamed Salmon Contemporary Japanese Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Starter', 'spice_level': 'Mild', 'preparation_time': 23}","A roasted dish featuring local vegetables, with spicy flavors and tender textures.","{'main_ingredients': ['chicken breast', 'mushrooms'], 'vegetables': ['broccoli', 'zucchini', 'carrots'], 'herbs_and_spices': ['basil', 'coriander'], 'sauces_and_condiments': ['hot sauce', 'soy sauce', 'balsamic vinegar'], 'garnishes': []}","{'calories': 709, 'protein': 18, 'carbohydrates': 46, 'fat': 25, 'fiber': 12, 'sugar': 1, 'sodium': 689, 'allergens': ['fish', 'shellfish']}","{'base_price': 27.68, 'happy_hour_price': 22.14, 'weekend_price': 30.45, 'special_occasion_price': 33.22, 'portion_sizes': {'small': 19.38, 'regular': 27.68011124927571, 'large': 35.98}}","{'prep_time': 10, 'cook_time': 35, 'total_time': 34, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'frying', 'roasting'], 'equipment_needed': ['grill', 'stovetop', 'blender']}","{'contains': ['fish'], 'may_contain': ['wheat'], 'preparation_notes': ['cross-contamination possible', 'prepared in shared kitchen']}","{'suitable_for': ['vegan'], 'modifications_available': ['can be made vegan', 'can be made vegetarian', 'can be made dairy-free'], 'nutritional_highlights': ['high fiber', 'low fat']}","{'available_seasons': ['winter'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['morel mushrooms', 'pumpkin']}","{'order_frequency': 0.9695411766468564, 'customer_rating': 4.6635883268129295, 'review_count': 979, 'trending_score': 0.5366182000910664, 'repeat_order_rate': 0.2841230112523626, 'social_media_mentions': 373}","{'ingredient_cost': 12.067625278314726, 'labor_cost': 7.279258820762459, 'overhead_cost': 2.0003955008617975, 'total_cost': 13.287753012255369, 'profit_margin': 0.23771244370390765, 'cost_trends': {'ingredient_cost_trend': -0.08188353766847652, 'labor_cost_trend': 0.0070673585530683924, 'overhead_cost_trend': 0.02517458413517422}}","{'recommended_wines': ['Sauvignon Blanc'], 'pairing_notes': ['contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['no sauce', 'dairy-free option', 'no onions', 'mild'], 'substitution_options': ['protein substitution', 'grain substitution', 'vegetable substitution'], 'customization_notes': []}"
ITEM_6741,Fried Salmon Traditional Indian Style,"{'main_category': 'Desserts', 'sub_category': 'Vegetarian', 'course_type': 'Drink', 'spice_level': 'Mild', 'preparation_time': 39}","A roasted dish featuring premium cuts, with savory flavors and creamy textures.","{'main_ingredients': ['salmon fillet'], 'vegetables': ['asparagus', 'carrots', 'zucchini'], 'herbs_and_spices': ['oregano', 'rosemary', 'basil'], 'sauces_and_condiments': ['hot sauce', 'olive oil', 'soy sauce'], 'garnishes': []}","{'calories': 383, 'protein': 31, 'carbohydrates': 39, 'fat': 16, 'fiber': 10, 'sugar': 18, 'sodium': 310, 'allergens': ['dairy']}","{'base_price': 23.21, 'happy_hour_price': 18.57, 'weekend_price': 25.53, 'special_occasion_price': 27.85, 'portion_sizes': {'small': 16.25, 'regular': 23.21053152377956, 'large': 30.17}}","{'prep_time': 7, 'cook_time': 44, 'total_time': 20, 'difficulty_level': 'Easy', 'cooking_methods': ['steaming', 'sautéing', 'roasting'], 'equipment_needed': ['oven']}","{'contains': ['soy', 'shellfish'], 'may_contain': ['shellfish', 'soy'], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': ['can be made vegetarian', 'can be made dairy-free', 'can be made vegan'], 'nutritional_highlights': []}","{'available_seasons': ['spring'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['citrus', 'truffles']}","{'order_frequency': 0.1411718584255282, 'customer_rating': 3.9548749540451005, 'review_count': 119, 'trending_score': 0.4962402286699912, 'repeat_order_rate': 0.36074053848556775, 'social_media_mentions': 194}","{'ingredient_cost': 14.203044946400693, 'labor_cost': 6.630152717298047, 'overhead_cost': 3.3533068802647805, 'total_cost': 30.171265627110706, 'profit_margin': 0.23965621770674242, 'cost_trends': {'ingredient_cost_trend': 0.07646209785460084, 'labor_cost_trend': 0.020025542221095885, 'overhead_cost_trend': -0.026148562190122827}}","{'recommended_wines': ['Cabernet Sauvignon'], 'pairing_notes': ['contrasts with the sweetness', 'balances the spice'], 'alternative_beverages': ['craft beer', 'cocktail']}","{'available_modifications': ['mild'], 'substitution_options': ['protein substitution', 'grain substitution', 'vegetable substitution'], 'customization_notes': ['can be made vegetarian']}"
ITEM_6492,Grilled Shrimp Traditional French Style,"{'main_category': 'Appetizers', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 44}","A grilled dish featuring fresh herbs, with sweet flavors and crunchy textures.","{'main_ingredients': ['chicken breast', 'tofu', 'pasta'], 'vegetables': ['asparagus', 'carrots', 'kale'], 'herbs_and_spices': ['oregano', 'coriander', 'rosemary', 'basil'], 'sauces_and_condiments': ['hot sauce'], 'garnishes': []}","{'calories': 248, 'protein': 33, 'carbohydrates': 31, 'fat': 21, 'fiber': 8, 'sugar': 6, 'sodium': 409, 'allergens': []}","{'base_price': 49.53, 'happy_hour_price': 39.63, 'weekend_price': 54.49, 'special_occasion_price': 59.44, 'portion_sizes': {'small': 34.67, 'regular': 49.53392608566693, 'large': 64.39}}","{'prep_time': 16, 'cook_time': 22, 'total_time': 52, 'difficulty_level': 'Easy', 'cooking_methods': ['braising', 'frying'], 'equipment_needed': ['grill', 'mixer', 'food processor']}","{'contains': [], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free', 'can be made vegan', 'can be made vegetarian'], 'nutritional_highlights': ['high protein', 'high fiber']}","{'available_seasons': ['summer', 'fall', 'winter', 'spring'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['asparagus']}","{'order_frequency': 0.2091585738782984, 'customer_rating': 4.622297342825807, 'review_count': 409, 'trending_score': 0.9107995885411392, 'repeat_order_rate': 0.11387745421948911, 'social_media_mentions': 150}","{'ingredient_cost': 19.48580332584499, 'labor_cost': 8.61768709950012, 'overhead_cost': 4.9975598615503785, 'total_cost': 28.04727504556033, 'profit_margin': 0.21031788648229854, 'cost_trends': {'ingredient_cost_trend': -0.05548427001811993, 'labor_cost_trend': -0.026664148773932462, 'overhead_cost_trend': 0.03205096679362533}}","{'recommended_wines': ['Merlot'], 'pairing_notes': ['balances the spice', 'contrasts with the sweetness'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce', 'dairy-free option', 'no sauce'], 'substitution_options': ['sauce substitution', 'protein substitution'], 'customization_notes': ['can be made vegetarian', 'can be made vegan']}"
ITEM_8619,Braised Tofu Contemporary Japanese Style,"{'main_category': 'Desserts', 'sub_category': 'Seafood', 'course_type': 'Main', 'spice_level': 'Medium', 'preparation_time': 29}","A roasted dish featuring artisanal ingredients, with rich flavors and crispy textures.","{'main_ingredients': ['salmon fillet', 'tofu'], 'vegetables': ['asparagus'], 'herbs_and_spices': ['basil', 'paprika', 'rosemary'], 'sauces_and_condiments': ['teriyaki sauce', 'hot sauce', 'balsamic vinegar'], 'garnishes': ['seeds', 'fresh herbs']}","{'calories': 285, 'protein': 25, 'carbohydrates': 31, 'fat': 19, 'fiber': 8, 'sugar': 2, 'sodium': 296, 'allergens': []}","{'base_price': 15.86, 'happy_hour_price': 12.69, 'weekend_price': 17.45, 'special_occasion_price': 19.03, 'portion_sizes': {'small': 11.1, 'regular': 15.85944876685264, 'large': 20.62}}","{'prep_time': 27, 'cook_time': 27, 'total_time': 56, 'difficulty_level': 'Medium', 'cooking_methods': ['baking', 'steaming', 'grilling'], 'equipment_needed': ['grill']}","{'contains': ['soy'], 'may_contain': ['nuts', 'wheat'], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': [], 'modifications_available': [], 'nutritional_highlights': ['rich in vitamins', 'low fat']}","{'available_seasons': ['summer'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.14019802491309066, 'customer_rating': 4.199807642971429, 'review_count': 589, 'trending_score': 0.4565775619796699, 'repeat_order_rate': 0.5293540459435839, 'social_media_mentions': 501}","{'ingredient_cost': 14.451193851443673, 'labor_cost': 4.7933966740796405, 'overhead_cost': 2.4323734720884342, 'total_cost': 25.17153237487731, 'profit_margin': 0.36054440611078903, 'cost_trends': {'ingredient_cost_trend': 0.03536877051044074, 'labor_cost_trend': 0.015904477689525118, 'overhead_cost_trend': -0.0069928316654467165}}","{'recommended_wines': ['Merlot', 'Syrah'], 'pairing_notes': ['complements the rich flavors', 'enhances the umami notes'], 'alternative_beverages': []}","{'available_modifications': ['mild', 'extra spicy', 'no onions'], 'substitution_options': [], 'customization_notes': ['can be made vegan', 'can be made vegetarian']}"
ITEM_7462,Braised Shrimp Traditional Japanese Style,"{'main_category': 'Desserts', 'sub_category': 'Meat', 'course_type': 'Dessert', 'spice_level': 'Mild', 'preparation_time': 25}","A grilled dish featuring artisanal ingredients, with rich flavors and creamy textures.","{'main_ingredients': ['salmon fillet'], 'vegetables': ['zucchini', 'asparagus', 'spinach'], 'herbs_and_spices': ['coriander', 'thyme', 'cumin', 'basil'], 'sauces_and_condiments': ['olive oil'], 'garnishes': []}","{'calories': 304, 'protein': 10, 'carbohydrates': 23, 'fat': 25, 'fiber': 4, 'sugar': 17, 'sodium': 642, 'allergens': ['shellfish', 'fish']}","{'base_price': 26.58, 'happy_hour_price': 21.26, 'weekend_price': 29.23, 'special_occasion_price': 31.89, 'portion_sizes': {'small': 18.6, 'regular': 26.57602849102127, 'large': 34.55}}","{'prep_time': 29, 'cook_time': 12, 'total_time': 69, 'difficulty_level': 'Medium', 'cooking_methods': ['braising', 'grilling', 'steaming'], 'equipment_needed': ['blender', 'mixer']}","{'contains': [], 'may_contain': ['eggs', 'wheat'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made gluten-free', 'can be made vegetarian'], 'nutritional_highlights': ['high protein']}","{'available_seasons': ['spring'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': []}","{'order_frequency': 0.6446676565063213, 'customer_rating': 3.787534652243433, 'review_count': 999, 'trending_score': 0.8303247999814782, 'repeat_order_rate': 0.41431822085797043, 'social_media_mentions': 588}","{'ingredient_cost': 11.997008605881632, 'labor_cost': 5.376917992186734, 'overhead_cost': 4.671490751102608, 'total_cost': 14.960248364383538, 'profit_margin': 0.2588758119155708, 'cost_trends': {'ingredient_cost_trend': 0.06784651529249594, 'labor_cost_trend': 0.029686500810734442, 'overhead_cost_trend': -0.00036404143397684996}}","{'recommended_wines': ['Cabernet Sauvignon'], 'pairing_notes': ['enhances the umami notes', 'complements the rich flavors'], 'alternative_beverages': ['cocktail', 'craft beer']}","{'available_modifications': ['mild', 'extra sauce', 'gluten-free option', 'extra spicy'], 'substitution_options': ['sauce substitution', 'vegetable substitution', 'protein substitution'], 'customization_notes': []}"
ITEM_3433,Steamed Tofu Modern Mediterranean Style,"{'main_category': 'Appetizers', 'sub_category': 'Vegan', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 26}","A grilled dish featuring fresh herbs, with spicy flavors and creamy textures.","{'main_ingredients': ['pasta', 'chicken breast', 'salmon fillet'], 'vegetables': ['carrots', 'kale', 'bell peppers', 'zucchini'], 'herbs_and_spices': ['oregano', 'paprika', 'rosemary', 'coriander', 'thyme'], 'sauces_and_condiments': ['balsamic vinegar', 'olive oil', 'teriyaki sauce'], 'garnishes': []}","{'calories': 446, 'protein': 25, 'carbohydrates': 54, 'fat': 29, 'fiber': 8, 'sugar': 7, 'sodium': 337, 'allergens': ['soy', 'dairy', 'wheat']}","{'base_price': 40.49, 'happy_hour_price': 32.4, 'weekend_price': 44.54, 'special_occasion_price': 48.59, 'portion_sizes': {'small': 28.35, 'regular': 40.49404799118258, 'large': 52.64}}","{'prep_time': 20, 'cook_time': 44, 'total_time': 75, 'difficulty_level': 'Hard', 'cooking_methods': ['roasting'], 'equipment_needed': ['grill']}","{'contains': [], 'may_contain': [], 'preparation_notes': ['prepared in shared kitchen']}","{'suitable_for': ['vegetarian', 'dairy-free'], 'modifications_available': ['can be made vegetarian', 'can be made dairy-free'], 'nutritional_highlights': ['rich in vitamins', 'high fiber']}","{'available_seasons': ['fall', 'spring', 'summer', 'winter'], 'peak_season': 'summer', 'limited_time': False, 'seasonal_ingredients': ['truffles']}","{'order_frequency': 0.9220969585578295, 'customer_rating': 4.0915025090361326, 'review_count': 742, 'trending_score': 0.25602956983679537, 'repeat_order_rate': 0.6753247889606144, 'social_media_mentions': 592}","{'ingredient_cost': 23.750919412829454, 'labor_cost': 3.189283793896852, 'overhead_cost': 2.647774652139036, 'total_cost': 31.18172281388258, 'profit_margin': 0.22006976183307192, 'cost_trends': {'ingredient_cost_trend': 0.08865675996902114, 'labor_cost_trend': 0.002558783557220147, 'overhead_cost_trend': 0.03642894290297509}}","{'recommended_wines': ['Cabernet Sauvignon', 'Sauvignon Blanc'], 'pairing_notes': ['enhances the umami notes', 'complements the rich flavors'], 'alternative_beverages': ['craft beer']}","{'available_modifications': ['no sauce', 'dairy-free option', 'extra sauce'], 'substitution_options': [], 'customization_notes': ['can be made spicier', 'can be made milder']}"
ITEM_4204,Grilled Beef Classic Indian Style,"{'main_category': 'Desserts', 'sub_category': 'Vegetarian', 'course_type': 'Starter', 'spice_level': 'Spicy', 'preparation_time': 35}","A roasted dish featuring local vegetables, with aromatic flavors and crispy textures.","{'main_ingredients': ['chicken breast', 'salmon fillet', 'mushrooms'], 'vegetables': ['zucchini', 'asparagus'], 'herbs_and_spices': ['paprika', 'oregano', 'cumin', 'coriander', 'rosemary'], 'sauces_and_condiments': ['soy sauce'], 'garnishes': []}","{'calories': 624, 'protein': 28, 'carbohydrates': 60, 'fat': 11, 'fiber': 11, 'sugar': 5, 'sodium': 103, 'allergens': ['wheat', 'nuts']}","{'base_price': 21.02, 'happy_hour_price': 16.82, 'weekend_price': 23.12, 'special_occasion_price': 25.23, 'portion_sizes': {'small': 14.72, 'regular': 21.02237423036332, 'large': 27.33}}","{'prep_time': 23, 'cook_time': 36, 'total_time': 62, 'difficulty_level': 'Easy', 'cooking_methods': ['baking', 'braising', 'roasting'], 'equipment_needed': ['oven']}","{'contains': ['dairy', 'wheat'], 'may_contain': ['soy', 'nuts'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made dairy-free', 'can be made gluten-free', 'can be made vegan'], 'nutritional_highlights': ['low fat', 'high fiber']}","{'available_seasons': ['fall', 'spring'], 'peak_season': 'spring', 'limited_time': False, 'seasonal_ingredients': ['asparagus']}","{'order_frequency': 0.9708796814367778, 'customer_rating': 4.76874630313257, 'review_count': 381, 'trending_score': 0.755581200035761, 'repeat_order_rate': 0.6705745450518329, 'social_media_mentions': 431}","{'ingredient_cost': 13.08764009840038, 'labor_cost': 4.021290158416101, 'overhead_cost': 2.7315293466507233, 'total_cost': 36.193903922541416, 'profit_margin': 0.3445320875218003, 'cost_trends': {'ingredient_cost_trend': 0.020792069609778308, 'labor_cost_trend': 0.037561904753699984, 'overhead_cost_trend': -0.04480061825653364}}","{'recommended_wines': ['Cabernet Sauvignon', 'Chardonnay', 'Sauvignon Blanc'], 'pairing_notes': ['enhances the umami notes', 'contrasts with the sweetness'], 'alternative_beverages': ['non-alcoholic option', 'cocktail']}","{'available_modifications': [], 'substitution_options': ['protein substitution', 'grain substitution'], 'customization_notes': ['can be made milder']}"
ITEM_9547,Fried Salmon Traditional Japanese Style,"{'main_category': 'Sides', 'sub_category': 'Vegetarian', 'course_type': 'Drink', 'spice_level': 'Spicy', 'preparation_time': 13}","A pan-seared dish featuring artisanal ingredients, with sweet flavors and crispy textures.","{'main_ingredients': ['pasta', 'quinoa'], 'vegetables': ['carrots'], 'herbs_and_spices': ['basil', 'oregano', 'paprika', 'cumin', 'coriander'], 'sauces_and_condiments': ['soy sauce', 'balsamic vinegar'], 'garnishes': ['fresh herbs', 'citrus zest']}","{'calories': 382, 'protein': 36, 'carbohydrates': 60, 'fat': 6, 'fiber': 7, 'sugar': 5, 'sodium': 388, 'allergens': []}","{'base_price': 30.88, 'happy_hour_price': 24.7, 'weekend_price': 33.97, 'special_occasion_price': 37.06, 'portion_sizes': {'small': 21.62, 'regular': 30.881003802646696, 'large': 40.15}}","{'prep_time': 18, 'cook_time': 32, 'total_time': 70, 'difficulty_level': 'Medium', 'cooking_methods': ['roasting'], 'equipment_needed': ['stovetop']}","{'contains': ['nuts'], 'may_contain': [], 'preparation_notes': ['separate preparation area available']}","{'suitable_for': ['dairy-free'], 'modifications_available': ['can be made vegetarian'], 'nutritional_highlights': []}","{'available_seasons': ['winter', 'spring'], 'peak_season': 'summer', 'limited_time': True, 'seasonal_ingredients': []}","{'order_frequency': 0.8691969584746466, 'customer_rating': 4.119856599792093, 'review_count': 578, 'trending_score': 0.381530172015078, 'repeat_order_rate': 0.3648628754700908, 'social_media_mentions': 327}","{'ingredient_cost': 5.051613662660888, 'labor_cost': 9.38949424124542, 'overhead_cost': 2.938412274161888, 'total_cost': 17.687493503816867, 'profit_margin': 0.25995990768360766, 'cost_trends': {'ingredient_cost_trend': 0.06868294645704803, 'labor_cost_trend': 0.04255288446819115, 'overhead_cost_trend': -0.02117986432884842}}","{'recommended_wines': ['Chardonnay', 'Sauvignon Blanc', 'Syrah'], 'pairing_notes': ['contrasts with the sweetness', 'complements the rich flavors'], 'alternative_beverages': []}","{'available_modifications': ['extra sauce', 'no onions'], 'substitution_options': [], 'customization_notes': []}"
ITEM_6813,Steamed Shrimp Classic Mexican Style,"{'main_category': 'Main Courses', 'sub_category': 'Gluten-Free', 'course_type': 'Drink', 'spice_level': 'Medium', 'preparation_time': 31}","A slow-cooked dish featuring local vegetables, with aromatic flavors and crunchy textures.","{'main_ingredients': ['tofu', 'mushrooms', 'quinoa'], 'vegetables': ['broccoli', 'asparagus', 'bell peppers', 'zucchini'], 'herbs_and_spices': ['paprika', 'thyme'], 'sauces_and_condiments': ['teriyaki sauce', 'hot sauce'], 'garnishes': ['toasted nuts', 'seeds']}","{'calories': 779, 'protein': 28, 'carbohydrates': 34, 'fat': 11, 'fiber': 6, 'sugar': 10, 'sodium': 848, 'allergens': []}","{'base_price': 22.62, 'happy_hour_price': 18.09, 'weekend_price': 24.88, 'special_occasion_price': 27.14, 'portion_sizes': {'small': 15.83, 'regular': 22.615458760462957, 'large': 29.4}}","{'prep_time': 14, 'cook_time': 23, 'total_time': 61, 'difficulty_level': 'Medium', 'cooking_methods': ['frying', 'braising', 'sautéing'], 'equipment_needed': ['mixer']}","{'contains': ['wheat', 'nuts', 'dairy'], 'may_contain': ['dairy'], 'preparation_notes': []}","{'suitable_for': [], 'modifications_available': ['can be made vegan', 'can be made dairy-free'], 'nutritional_highlights': []}","{'available_seasons': ['spring', 'summer'], 'peak_season': 'winter', 'limited_time': False, 'seasonal_ingredients': ['truffles', 'morel mushrooms']}","{'order_frequency': 0.8835862144396683, 'customer_rating': 4.8535414771893866, 'review_count': 536, 'trending_score': 0.8208244910666547, 'repeat_order_rate': 0.3838134879552144, 'social_media_mentions': 831}","{'ingredient_cost': 14.109054222245327, 'labor_cost': 5.11307110604534, 'overhead_cost': 3.959384169157903, 'total_cost': 33.23992834303627, 'profit_margin': 0.20948995419191152, 'cost_trends': {'ingredient_cost_trend': -0.06518041815927741, 'labor_cost_trend': -0.008304165787781037, 'overhead_cost_trend': 0.031238698588186786}}","{'recommended_wines': ['Sauvignon Blanc'], 'pairing_notes': ['contrasts with the sweetness', 'balances the spice'], 'alternative_beverages': ['cocktail']}","{'available_modifications': ['no sauce', 'mild', 'dairy-free option', 'extra spicy', 'no onions'], 'substitution_options': ['vegetable substitution', 'grain substitution'], 'customization_notes': ['can be made vegetarian']}"
